Onset	Fricative	Offset	Filename
Onset-pe_sh_13_negotiate.wav	Fricative-pe_sh_13_negotiate.wav	Offset-pe_sh_13_negotiate.wav	pepepe_sh_13_negotiate.wav
Onset-pe_sh_14_official.wav	Fricative-pe_sh_14_official.wav	Offset-pe_sh_14_official.wav	pepepe_sh_14_official.wav
Onset-pe_sh_15_parachute.wav	Fricative-pe_sh_15_parachute.wav	Offset-pe_sh_15_parachute.wav	pepepe_sh_15_parachute.wav
Onset-pe_sh_16_pediatrician.wav	Fricative-pe_sh_16_pediatrician.wav	Offset-pe_sh_16_pediatrician.wav	pepepe_sh_16_pediatrician.wav
Onset-pe_sh_17_publisher.wav	Fricative-pe_sh_17_publisher.wav	Offset-pe_sh_17_publisher.wav	pepepe_sh_17_publisher.wav
Onset-pe_sh_18_reassure.wav	Fricative-pe_sh_18_reassure.wav	Offset-pe_sh_18_reassure.wav	pepepe_sh_18_reassure.wav
Onset-pe_sh_19_refreshing.wav	Fricative-pe_sh_19_refreshing.wav	Offset-pe_sh_19_refreshing.wav	pepepe_sh_19_refreshing.wav
Onset-pe_sh_20_vacation.wav	Fricative-pe_sh_20_vacation.wav	Offset-pe_sh_20_vacation.wav	pepepe_sh_20_vacation.wav
Onset-pe_Test_01_s.wav	Fricative-pe_Test_01_s.wav	Offset-pe_Test_01_s.wav	pepepe_Test_01_s.wav
Onset-pe_Test_01_s.wav	Fricative-pe_Test_02_mix1.wav	Offset-pe_Test_01_s.wav	pepepe_Test_02_mix1.wav
Onset-pe_Test_01_s.wav	Fricative-pe_Test_03_mix2.wav	Offset-pe_Test_01_s.wav	pepepe_Test_03_mix2.wav
Onset-pe_Test_01_s.wav	Fricative-pe_Test_04_mix3.wav	Offset-pe_Test_01_s.wav	pepepe_Test_04_mix3.wav
Onset-pe_Test_01_s.wav	Fricative-pe_Test_05_mix4.wav	Offset-pe_Test_01_s.wav	pepepe_Test_05_mix4.wav
Onset-pe_Test_01_s.wav	Fricative-pe_Test_06_mix5.wav	Offset-pe_Test_01_s.wav	pepepe_Test_06_mix5.wav
Onset-pe_Test_01_s.wav	Fricative-pe_Test_07_mix6.wav	Offset-pe_Test_01_s.wav	pepepe_Test_07_mix6.wav
Onset-pe_Test_01_s.wav	Fricative-pe_Test_08_mix7.wav	Offset-pe_Test_01_s.wav	pepepe_Test_08_mix7.wav
Onset-pe_Test_01_s.wav	Fricative-pe_Test_09_sh.wav	Offset-pe_Test_01_s.wav	pepepe_Test_09_sh.wav
